,Unnamed: 0,id,scrape_id,host_id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_90,availability_365,number_of_reviews
150,150,2335400,20240925021012,11928644,1.0,1.0,2.0,2.0,19.4,-99.16682,1.0,1.0,1.0,1.0,450.0,2.0,60,2.0,1125.0,20,72,162,24.0
151,151,2345760,20240925021012,11979276,1.0,1.0,1.0,1.0,19.3988,-99.17335,2.0,1.0,1.0,1.0,500.0,3.0,28,3.0,28.0,10,70,108,3.0
152,152,2373420,20240925021012,11928644,1.0,1.0,2.0,2.0,19.4,-99.16962,1.0,1.0,1.0,1.0,430.0,2.0,60,2.0,1125.0,3,12,102,27.0
153,153,826691,20240925021012,4326326,1.0,1.0,6.0,7.0,19.40915,-99.17321,2.0,1.0,1.0,1.0,850.0,1.6,365,1.8,365.0,0,0,209,18.0
154,154,826760,20240925021012,4326326,1.0,1.0,6.0,7.0,19.40915,-99.17321,4.0,1.0,2.0,1.6,971.0,1.6,370,4.0,370.0,0,0,148,16.0
155,155,828714,20240925021012,4344353,1.0,1.0,1.0,1.0,19.34183,-99.15533,4.0,1.4748595090209995,2.0,1.9678361335646877,999.0,2.0,1125,2.0,1125.0,0,0,274,28.0
156,156,832805,20240925021012,3777702,1.0,1.0,10.0,11.0,19.44262,-99.14566,2.0,1.5,1.0,1.0,483.0,1.0,1125,1.0,1125.0,18,62,325,27.0
157,157,858277,20240925021012,3200155,1.0,1.0,3.0,3.0,19.41353,-99.17531,6.0,2.0,3.0,1.6,1026.3,2.0,1125,2.0,1125.0,1,1,210,27.0
158,158,865012,20240925021012,3850198,1.0,1.0,19.0,21.0,19.43078,-99.17011,2.0,1.0,1.0,1.0,1275.0,2.0,730,2.0,1125.0,24,74,345,31.0
159,159,868843,20240925021012,3850198,1.0,1.0,19.0,21.0,19.43068,-99.17007,2.0,1.0,1.0,1.0,1159.0,2.0,730,2.0,1125.0,25,70,345,55.0
160,160,2401724,20240925021012,7729316,1.0,0.99,25.0,34.0,19.4171,-99.1725,4.0,1.0,2.0,2.0,1657.0,1.0,1125,1.0,88.4,13,56,132,27.0
161,161,2406485,20240925021012,9931809,1.0,1.0,1.0,1.0,19.40103,-99.17618,2.0,1.0,1.0,1.0,450.0,2.0,1125,2.0,1125.0,0,0,267,44.0
162,162,2419999,20240925021012,2872228,1.0,1.0,15.0,16.0,19.43432,-99.14581,3.0,1.0,1.0,1.0,970.0,2.0,60,2.0,1125.0,22,52,100,23.0
163,163,2424204,20240925021012,12389380,1.0,0.99,7.0,9.0,19.43794,-99.13644,4.0,1.0,1.0,2.0,1913.0,3.0,90,3.0,90.0,30,85,333,24.0
164,164,2444573,20240925021012,12497740,1.0,1.0,1.0,1.0,19.36229,-99.17355,2.0,2.0,1.0,1.0,966.0,1.6,35,1.8,1125.0,2,3,270,23.0
165,165,2447795,20240925021012,8324471,1.0,1.0,2.0,2.0,19.41245,-99.18961,1.0,1.0,1.0,1.0,1159.0,1.6,1125,4.0,1125.0,0,0,267,37.0
166,166,2484037,20240925021012,9852611,1.0,0.97,3.0,5.0,19.41059,-99.17501,2.0,1.0,1.0,2.0,1100.0,2.0,60,2.0,1125.0,24,75,350,27.0
167,167,2516668,20240925021012,3729922,1.0,0.99,1.0,1.0,19.39366,-99.15086,1.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.6,150,1.8,150.0,0,0,0,0.0
168,168,2519535,20240925021012,5870021,1.0,1.0,5.0,5.0,19.35418,-99.16338,2.0,1.0,1.0,1.0,1200.0,2.0,365,2.0,365.0,18,66,329,67.0
169,169,868986,20240925021012,3850198,1.0,1.0,19.0,21.0,19.4306,-99.17074,2.0,1.0,1.0,1.0,1159.0,2.0,730,2.0,1125.0,21,65,340,25.0
170,170,869063,20240925021012,3850198,1.0,1.0,19.0,21.0,19.43052,-99.17003,2.0,1.0,1.0,1.0,1353.0,2.0,730,2.0,1125.0,11,62,337,38.0
171,171,883511,20240925021012,3777702,1.0,1.0,10.0,11.0,19.44182,-99.14639,2.9,1.4,1.4,1.6,1026.3,1.0,90,1.0,90.0,5,44,312,27.0
172,172,898633,20240925021012,4796027,1.0,1.0,3.0,6.0,19.42063,-99.16586,2.0,1.0,1.0,2.0,1743.0,3.0,48,3.0,48.0,10,40,291,56.0
173,173,913084,20240925021012,4647293,1.0,0.96,1.0,4.0,19.43956,-99.17263,4.0,1.0,2.0,3.0,814.0,2.0,1125,2.0,1125.0,0,2,274,27.0
174,174,939721,20240925021012,4821807,1.0,1.0,5.0,7.0,19.42288,-99.15488,3.0,1.0,1.0,1.0,1430.0,3.0,1125,3.0,1125.0,18,50,311,27.0
175,175,997247,20240925021012,5479592,1.0,1.0,1.0,3.0,19.41434,-99.15857,4.0,1.0,2.0,2.0,1449.0,2.0,1125,2.0,1125.0,25,74,349,27.0
176,176,4074709,20240925021012,19810723,1.0,0.98,1.0,1.0,19.41896,-99.15508,4.0,2.0,2.0,2.0,1329.0,3.0,1125,3.0,1125.0,21,62,313,27.0
177,177,2521698,20240925021012,12910391,1.0,0.97,8.0,8.0,19.41356,-99.17586,2.0,1.0,1.0,1.0,1546.0,2.0,30,2.0,1125.0,8,19,216,27.0
178,178,2537481,20240925021012,12992813,1.0,1.0,3.0,7.0,19.42077,-99.16015,2.0,1.0,1.0,1.0,1990.0,2.0,1125,2.0,1125.0,20,57,328,27.0
179,179,2537521,20240925021012,4796027,1.0,1.0,3.0,6.0,19.4218,-99.16474,4.0,2.0,2.0,2.0,1026.3,2.0,60,2.0,1125.0,10,40,230,27.0
180,180,2540221,20240925021012,13007874,1.0,1.0,2.0,4.0,19.34514,-99.16218,3.0,1.4748595090209995,2.0,1.9678361335646877,999.0,3.0,1125,3.0,1125.0,21,81,356,33.0
181,181,2546210,20240925021012,13036898,1.0,1.0,1.0,1.0,19.39561,-99.15013,1.0,1.5,1.0,1.0,250.0,1.6,1125,1.8,1125.0,27,87,362,3.0
182,182,2547576,20240925021012,12774111,1.0,0.99,2.0,5.0,19.34706,-99.16568,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,3.0,1125,3.0,1125.0,0,24,299,69.0
183,183,2558376,20240925021012,50929609,1.0,0.98,9.0,11.0,19.41875599395923,-99.16854557754895,4.0,2.0,2.0,2.0,1436.0,2.0,60,2.2,60.0,9,45,45,9.0
184,184,2643099,20240925021012,13530256,1.0,1.0,1.0,1.0,19.33753,-99.15454,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,2.0,1125,2.0,1125.0,22,73,348,46.0
185,185,2666125,20240925021012,2072566,1.0,0.99,1.0,3.0,19.4141,-99.17348,4.0,1.4748595090209995,2.0,1.9678361335646877,999.0,1.6,1000,1.8,1125.0,29,89,179,94.0
186,186,4084998,20240925021012,21188069,1.0,1.0,1.0,2.0,19.40696,-99.16899,4.0,2.0,2.0,2.0,1850.0,2.0,1125,2.0,1125.0,28,38,267,0.0
187,187,4097827,20240925021012,16580209,1.0,1.0,2.0,3.0,19.40906,-99.18165,7.0,2.0,2.0,3.0,2321.0,1.0,730,1.0,730.0,15,67,335,54.0
188,188,4097894,20240925021012,2925853,1.0,1.0,2.0,3.0,19.35291,-99.16764,2.0,1.5,1.0,1.0,790.0,2.0,1125,2.0,1125.0,5,56,301,27.0
189,189,4103618,20240925021012,18015070,1.0,0.91,14.0,15.0,19.41411,-99.16284,2.0,1.0,1.0,1.0,687.0,1.6,95,4.0,95.0,17,72,72,27.0
190,190,4118496,20240925021012,15219834,1.0,0.96,26.0,30.0,19.43792,-99.19647,5.0,2.0,3.0,3.0,2177.0,2.0,1125,2.0,99.0,16,68,335,69.0
191,191,4133239,20240925021012,21822760,1.0,0.99,1.0,1.0,19.43326,-99.16806,2.0,1.0,1.0,1.0,905.0,1.6,1125,1.8,1125.0,4,15,187,57.0
192,192,2702917,20240925021012,13833034,1.0,1.0,1.0,1.0,19.41722,-99.18002,1.0,1.0,1.0,1.0,700.0,1.6,1125,5.0,1125.0,14,24,299,15.0
193,193,2715327,20240925021012,13894824,1.0,0.98,4.0,6.0,19.43341,-99.15124,7.0,1.0,2.0,1.6,985.0,3.0,1125,3.0,1125.0,27,87,329,40.0
194,194,2716028,20240925021012,2333285,1.0,1.0,6.0,10.0,19.42423,-99.16917,3.0,1.5,1.0,3.0,1026.3,1.0,1125,1.0,1125.0,26,86,361,0.0
195,195,2745912,20240925021012,14047971,1.0,1.0,1.0,2.0,19.37496,-99.17334,1.0,1.0,1.0,1.0,369.0,1.6,1125,5.0,1125.0,1,1,52,60.0
196,196,2784853,20240925021012,5755202,1.0,0.97,6.2,7.3,19.41833,-99.11802,2.0,1.0,1.0,1.0,1099.0,3.0,600,3.0,1125.0,7,59,59,126.0
197,197,2789086,20240925021012,14266395,1.0,0.99,1.0,1.0,19.42939,-99.15675,1.0,1.4748595090209995,1.0,1.9678361335646877,999.0,3.0,7,3.0,7.0,0,0,0,0.0
198,198,2794006,20240925021012,14291448,1.0,1.0,1.0,4.0,19.37892,-99.1889,2.0,1.0,1.0,1.0,755.0,3.0,1125,3.0,1125.0,11,32,276,48.0
199,199,2836677,20240925021012,14510906,1.0,1.0,5.0,7.0,19.44128,-99.18886,1.0,1.0,1.0,1.0,1353.0,3.0,1125,3.0,1125.0,0,23,298,19.0
200,200,2848002,20240925021012,5870021,1.0,1.0,5.0,5.0,19.35445,-99.16251,2.0,1.0,1.0,1.0,1300.0,2.0,365,2.0,365.0,29,81,347,24.0
201,201,4142890,20240925021012,21491265,1.0,1.0,1.0,2.0,19.43107,-99.14473,4.0,1.0,2.0,2.0,1080.0,3.0,25,3.0,1125.0,26,80,355,98.0
202,202,4149567,20240925021012,21527467,1.0,0.99,1.0,1.0,19.35777,-99.2,1.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,10,1.0,10.0,0,0,0,0.0
203,203,4171282,20240925021012,21645312,1.0,0.99,2.0,4.0,19.35721,-99.16538,3.0,1.4748595090209995,2.0,1.9678361335646877,999.0,1.6,1125,1.8,1125.0,0,0,0,0.0
204,204,4173593,20240925021012,13343179,1.0,1.0,1.0,1.0,19.41325,-99.15733,1.0,1.0,1.0,2.0,707.0,1.6,1125,1.8,1125.0,29,89,364,0.0
205,205,4197547,20240925021012,2337914,1.0,1.0,10.0,16.0,19.4273,-99.16889,2.0,1.0,1.0,1.0,2705.0,2.0,1125,2.0,1125.0,30,90,365,11.0
206,206,4234262,20240925021012,21970685,1.0,1.0,2.0,2.0,19.41104,-99.17168,3.0,1.0,1.0,1.0,1184.0,3.0,365,3.0,1125.0,7,35,284,27.0
207,207,4263660,20240925021012,9147711,1.0,1.0,1.0,1.0,19.427446469054026,-99.13609032484908,2.0,1.0,1.0,1.0,444.0,1.0,5,1.0,5.0,24,84,359,27.0
208,208,4269477,20240925021012,22164738,1.0,1.0,3.0,3.0,19.36362,-99.16278,2.0,1.5,1.0,1.0,800.0,1.6,1125,4.0,1125.0,25,85,360,1.0
209,209,2848113,20240925021012,5870021,1.0,1.0,5.0,5.0,19.35472,-99.16258,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,2.0,365,2.0,365.0,27,82,357,55.0
210,210,2863665,20240925021012,14636903,1.0,1.0,2.0,2.0,19.43238,-99.17465,2.0,1.0,1.0,1.0,600.0,1.6,1125,1.8,1125.0,0,0,0,27.0
211,211,2867671,20240925021012,14659220,1.0,0.99,1.0,1.0,19.37748,-99.18156,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,2.0,30,2.0,1125.0,0,0,0,5.0
212,212,2894095,20240925021012,14791549,1.0,0.98,3.0,6.0,19.36045,-99.2,6.0,2.0,2.0,3.0,1990.0,1.6,730,1.8,1125.0,0,53,53,111.0
213,213,2905087,20240925021012,4093881,1.0,1.0,1.0,1.0,19.43145631325904,-99.17251368036464,2.0,1.0,1.0,1.0,483.0,1.6,10,4.0,10.0,19,78,78,31.0
214,214,2908932,20240925021012,2281290,1.0,0.98,6.2,7.3,19.42644,-99.161,4.0,1.0,1.0,3.0,1159.0,2.0,1125,2.0,1125.0,0,0,266,4.0
215,215,2908957,20240925021012,2281290,1.0,0.98,6.2,7.3,19.42536,-99.16043,2.0,1.0,1.0,1.0,947.0,1.0,1125,1.0,1125.0,0,46,321,39.0
216,216,2918765,20240925021012,14905408,1.0,1.0,2.0,3.0,19.42297,-99.20626,2.0,1.0,1.0,1.0,985.0,1.6,1125,1.8,1125.0,30,90,365,15.0
217,217,4274998,20240925021012,2337914,1.0,1.0,10.0,16.0,19.4,-99.19127,2.0,1.0,1.0,1.0,1026.3,1.0,1125,1.0,1125.0,30,90,365,2.0
218,218,4276768,20240925021012,21975550,1.0,0.91,1.0,1.0,19.4,-99.12838,2.0,1.0,1.0,2.0,550.0,1.0,1125,1.0,1125.0,30,90,365,29.0
219,219,4278958,20240925021012,5755202,1.0,0.97,6.2,7.3,19.4366,-99.19059,5.0,2.0,2.0,2.0,1026.3,3.0,250,3.0,1125.0,21,80,80,105.0
220,220,4285417,20240925021012,11488082,1.0,1.0,1.0,2.0,19.43167,-99.16429,2.0,2.0,1.0,1.0,1101.0,2.0,1125,2.0,1125.0,14,59,59,4.0
221,221,4286935,20240925021012,790208,1.0,0.98,7.0,8.0,19.40755,-99.1864,5.0,2.0,3.0,3.0,1063.0,2.0,1125,2.0,1125.0,9,30,259,34.0
222,222,4297680,20240925021012,18242899,1.0,1.0,6.0,7.0,19.37781,-99.15996,1.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,47.0
223,223,4330122,20240925021012,22482638,1.0,1.0,2.0,2.0,19.4,-99.14271,1.0,1.5,1.0,1.0,500.0,1.0,15,1.0,15.0,0,0,258,68.0
224,224,2932923,20240925021012,10847035,1.0,0.99,1.0,2.0,19.440629,-99.16809,4.0,1.4748595090209995,2.0,1.9678361335646877,999.0,3.0,1125,3.0,1125.0,0,0,0,9.0
225,225,2942919,20240925021012,14993631,1.0,0.96,1.0,2.0,19.34682,-99.16616,2.0,1.0,1.0,2.0,800.0,3.0,1125,3.0,1125.0,20,73,342,116.0
226,226,2943836,20240925021012,13709233,1.0,1.0,2.0,3.0,19.36295,-99.15335,4.0,1.0,2.0,2.0,966.0,3.0,90,3.0,90.0,4,57,147,54.0
227,227,2956545,20240925021012,4148933,1.0,0.99,1.0,1.0,19.38614,-99.16783,1.0,1.0,1.0,1.0,1250.0,1.0,365,1.0,365.0,29,89,269,0.0
228,228,2984619,20240925021012,15219834,1.0,0.96,26.0,30.0,19.43661,-99.20527,2.0,1.0,1.0,1.0,1502.0,2.0,1125,2.0,99.0,26,83,358,127.0
229,229,2984948,20240925021012,15219834,1.0,0.96,26.0,30.0,19.42962,-99.20321,2.0,1.0,1.0,1.0,1427.0,2.0,1125,1.9,99.0,0,23,298,49.0
230,230,2985126,20240925021012,15219834,1.0,0.96,26.0,30.0,19.40522,-99.2,2.0,1.0,1.0,1.0,1201.0,2.0,1125,1.9,99.0,29,86,337,52.0
231,231,2986194,20240925021012,15219834,1.0,0.96,26.0,30.0,19.42482,-99.2,4.0,2.0,2.0,2.0,1577.0,2.0,1125,2.0,99.0,23,80,355,37.0
232,232,2993993,20240925021012,15219834,1.0,0.96,26.0,30.0,19.4017,-99.2,7.0,1.4748595090209995,3.0,1.9678361335646877,999.0,2.0,1125,1.0,99.0,0,0,0,55.0
233,233,4343260,20240925021012,22482905,1.0,0.99,3.0,6.0,19.33648,-99.20153,2.0,1.4748595090209995,1.0,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,11.0
234,234,4390555,20240925021012,3921562,1.0,1.0,1.0,1.0,19.39477,-99.15369,1.0,1.0,1.0,1.0,386.0,3.0,1125,3.0,1125.0,28,88,363,4.0
235,235,4391108,20240925021012,2828190,1.0,1.0,3.0,3.0,19.43144,-99.20925,1.0,2.0,1.0,1.0,773.0,1.0,730,1.0,1125.0,29,89,89,0.0
236,236,4409975,20240925021012,19927450,1.0,1.0,8.0,9.0,19.35332,-99.14794,2.0,1.0,1.0,1.0,976.0,1.0,1125,1.0,1125.0,13,47,312,27.0
237,237,4421504,20240925021012,22931264,1.0,1.0,13.0,7.3,19.41624,-99.15748,6.0,2.0,2.0,3.0,1109.0,2.0,1125,3.0,1125.0,18,77,352,27.0
238,238,4430765,20240925021012,17527001,1.0,0.91,4.0,6.0,19.35265,-99.16293,1.0,1.0,1.0,1.0,500.0,1.6,1125,5.0,1125.0,0,24,299,26.0
239,239,4439986,20240925021012,18972381,1.0,0.99,1.0,3.0,19.41304,-99.18398,4.0,1.4748595090209995,2.0,1.9678361335646877,999.0,1.6,1125,1.8,1125.0,0,0,0,12.0
240,240,4457362,20240925021012,17468617,1.0,1.0,16.0,16.0,19.335982165534283,-99.12379880851051,2.9,1.4748595090209995,1.4,1.9678361335646877,999.0,2.0,365,2.0,365.0,26,81,356,25.0
241,241,4469994,20240925021012,23169081,1.0,0.99,1.0,1.0,19.40662,-99.17301,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,0.0
242,242,4474437,20240925021012,84013745,1.0,0.99,2.0,3.0,19.41035,-99.17145,4.0,2.0,2.0,2.0,2300.0,1.6,1125,5.0,1125.0,2,19,147,34.0
243,243,3008799,20240925021012,15333016,1.0,0.99,1.0,2.0,19.353416442871094,-99.16253662109376,2.0,1.0,2.0,3.0,1024.0,1.6,1125,1.8,1125.0,0,10,285,4.0
244,244,3013008,20240925021012,15200931,1.0,1.0,1.0,27.0,19.44336,-99.20072,3.0,1.5,1.0,2.0,1364.0,2.0,1125,2.0,1125.0,10,67,342,27.0
245,245,3049887,20240925021012,15219834,1.0,0.96,26.0,30.0,19.42503,-99.2,2.0,1.0,1.0,1.0,1000.0,2.0,1125,2.0,99.0,21,81,356,66.0
246,246,3057573,20240925021012,4455952,1.0,0.97,14.0,14.0,19.42936,-99.19195,4.0,1.0,2.0,2.0,1065.0,1.6,1125,4.0,1125.0,10,60,230,27.0
247,247,3105424,20240925021012,12215962,1.0,0.97,2.0,3.0,19.432260303641524,-99.19035056909291,4.0,1.0,2.0,3.0,1514.0,1.6,365,5.0,365.0,9,53,328,30.0
248,248,3148012,20240925021012,15981957,1.0,1.0,2.0,3.0,19.41121,-99.15957,4.0,2.0,2.0,3.0,1836.0,3.0,1125,3.0,1125.0,22,65,332,27.0
249,249,3157656,20240925021012,2872228,1.0,1.0,15.0,16.0,19.43432,-99.14581,5.0,2.0,2.0,3.0,1203.0,2.0,30,2.0,1125.0,9,48,129,81.0
250,250,3176573,20240925021012,5726338,1.0,0.99,1.0,5.0,19.43716,-99.20436,6.0,1.4748595090209995,3.0,1.9678361335646877,999.0,1.6,1125,1.8,1125.0,0,0,0,0.0
251,251,3183133,20240925021012,15219834,1.0,0.96,26.0,30.0,19.40303,-99.2,1.0,1.0,0.0,1.0,1070.0,2.0,1125,1.9,99.0,18,75,325,55.0
252,252,4489287,20240925021012,23287902,1.0,1.0,2.0,2.0,19.37819,-99.16773,5.0,1.5,2.0,2.0,1546.0,3.0,15,2.7,15.0,27,87,87,18.0
253,253,4492814,20240925021012,20629876,1.0,1.0,1.0,3.0,19.42489,-99.17724,3.0,1.0,2.0,2.0,1932.0,3.0,30,3.0,30.0,2,32,307,21.0
254,254,4509191,20240925021012,19411159,1.0,1.0,4.0,4.0,19.40338,-99.16555,1.0,1.4748595090209995,1.0,1.9678361335646877,999.0,2.0,1125,2.0,1125.0,29,89,89,1.0
255,255,4509559,20240925021012,19927450,1.0,1.0,8.0,9.0,19.35339,-99.14815,3.0,1.0,1.0,1.0,1233.0,1.0,1125,1.0,1125.0,13,62,329,27.0
256,256,4519487,20240925021012,6604619,1.0,1.0,2.0,4.0,19.4,-99.17053,1.0,1.5,1.0,1.0,428.0,1.6,1125,1.8,1125.0,23,83,263,6.0
257,257,4565401,20240925021012,899360,1.0,1.0,6.0,8.0,19.4106,-99.17732,4.0,2.0,2.0,3.0,1026.3,1.6,180,4.0,1125.0,0,21,21,27.0
258,258,3197924,20240925021012,16186468,1.0,1.0,3.0,8.0,19.4076432,-99.1739316,1.0,1.5,2.0,2.0,640.0,2.0,365,2.0,365.0,30,90,364,0.0
259,259,3204960,20240925021012,16239923,1.0,1.0,1.0,1.0,19.40561382443991,-99.16012365370987,2.0,1.0,1.0,1.0,777.0,3.0,730,3.0,1125.0,0,44,319,27.0
260,260,3240086,20240925021012,13894824,1.0,0.98,4.0,6.0,19.43236,-99.14809,5.0,1.0,3.0,1.6,1124.0,3.0,1125,3.0,1125.0,29,89,179,67.0
261,261,3242026,20240925021012,12682760,1.0,0.95,2.0,4.0,19.45688,-99.21323,6.0,1.0,3.0,1.6,991.0,1.6,120,1.8,1125.0,0,1,52,75.0
262,262,3293072,20240925021012,16636749,1.0,0.95,4.0,6.0,19.43431,-99.15291,2.0,1.5,1.0,1.0,1430.0,3.0,180,3.0,180.0,6,55,125,134.0
263,263,3293497,20240925021012,16639078,1.0,1.0,1.0,1.0,19.4061,-99.16957,2.0,1.0,1.0,1.0,762.0,3.0,360,3.0,360.0,0,2,105,100.0
264,264,3319297,20240925021012,2346707,1.0,0.93,2.0,4.0,19.42646,-99.16036,2.0,1.0,1.0,1.0,1353.0,1.6,30,1.8,33.7,20,43,125,40.0
265,265,3319324,20240925021012,16683840,1.0,1.0,1.0,3.0,19.41037,-99.16214,2.0,1.0,1.0,1.0,700.0,3.0,90,3.0,90.0,29,89,179,44.0
266,266,3386326,20240925021012,5286231,1.0,1.0,1.0,1.0,19.39037,-99.17545,4.0,2.5,2.0,2.0,1699.0,3.0,730,3.0,730.0,0,0,236,46.0
267,267,4581152,20240925021012,15219834,1.0,0.96,26.0,30.0,19.40495,-99.2,2.0,1.0,1.0,1.0,1070.0,2.0,1125,2.0,99.0,0,53,328,134.0
268,268,4602165,20240925021012,8015823,1.0,1.0,1.0,4.0,19.40858,-99.16858,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,3.0,200,3.0,1125.0,0,0,0,4.0
269,269,4604145,20240925021012,4326326,1.0,1.0,6.0,7.0,19.40904,-99.17327,3.0,1.0,1.0,1.0,800.0,1.6,360,1.8,360.0,0,0,237,18.0
270,270,4642549,20240925021012,24017549,1.0,1.0,6.0,6.0,19.3469,-99.16196,2.0,1.0,1.0,1.0,1026.3,1.0,365,1.0,365.0,19,58,331,27.0
271,271,4670591,20240925021012,4075316,1.0,1.0,3.0,12.0,19.41066,-99.16193,2.0,1.0,1.0,2.0,373.0,1.0,1125,1.0,1125.0,25,82,82,27.0
272,272,4680214,20240925021012,24202153,1.0,1.0,2.0,2.0,19.44207,-99.16456,2.0,2.0,1.0,1.0,400.0,1.0,1125,1.0,1125.0,29,89,364,2.0
273,273,4709767,20240925021012,23437891,1.0,1.0,2.0,4.0,19.40534782409668,-99.16400146484376,4.0,1.0,2.0,2.0,1666.0,1.6,1125,5.0,1125.0,16,48,277,27.0
274,274,3479520,20240925021012,17527001,1.0,0.91,4.0,6.0,19.35263,-99.16245,1.0,1.0,1.0,1.0,670.0,1.6,1125,4.0,1125.0,8,14,221,18.0
275,275,3490114,20240925021012,17575648,1.0,0.99,1.0,1.0,19.40924,-99.16619,2.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,1.0,1125,1.0,1125.0,0,0,0,0.0
276,276,3506037,20240925021012,17650235,1.0,1.0,3.0,6.0,19.4,-99.15624,1.0,2.0,1.4,1.0,600.0,1.0,1125,1.0,1125.0,28,88,363,1.0
277,277,3536304,20240925021012,18260491,1.0,1.0,3.0,7.0,19.35058,-99.19749,2.0,1.5,1.0,1.0,870.0,1.0,30,1.3,30.0,30,90,365,15.0
278,278,3577110,20240925021012,18015070,1.0,0.91,14.0,15.0,19.41232,-99.16073,2.0,1.0,1.0,1.0,781.0,1.6,120,4.0,120.0,4,45,45,27.0
279,279,3595167,20240925021012,18112590,1.0,1.0,1.0,1.0,19.43211,-99.16912,2.0,1.0,1.0,1.0,483.0,1.0,1125,1.0,1125.0,26,86,359,27.0
280,280,3602334,20240925021012,18149939,1.0,1.0,1.0,1.0,19.43293,-99.21078,2.0,1.0,1.0,1.0,850.0,1.6,1125,1.8,1125.0,0,1,276,35.0
281,281,3624106,20240925021012,18259367,1.0,1.0,4.0,5.0,19.41291,-99.18502,3.0,2.0,1.0,1.0,700.0,1.0,1125,1.0,1125.0,30,90,365,26.0
282,282,3635953,20240925021012,18334496,1.0,1.0,5.0,7.0,19.43215,-99.18851,4.0,1.0,1.0,1.0,1026.3,1.0,1125,1.0,1125.0,20,80,80,27.0
283,283,3685560,20240925021012,18744018,1.0,0.99,1.0,1.0,19.44408,-99.21359,2.0,1.0,1.0,1.0,1026.3,2.0,8,2.0,8.0,23,83,173,0.0
284,284,4720795,20240925021012,24385759,1.0,0.99,2.0,2.0,19.421783447265625,-99.16834259033205,1.0,1.4748595090209995,1.5696453569762017,1.9678361335646877,999.0,3.0,15,3.0,15.0,30,90,365,0.0
285,285,4774754,20240925021012,11617164,1.0,1.0,1.0,5.0,19.42763,-99.1677,2.0,1.0,1.0,1.0,1200.0,1.6,20,1.8,20.0,28,81,170,94.0
286,286,4776914,20240925021012,17527001,1.0,0.91,4.0,6.0,19.34909,-99.17577,2.0,1.5,2.0,2.0,1500.0,1.6,1125,5.0,1125.0,8,47,287,75.0
287,287,4801896,20240925021012,20440301,1.0,0.99,6.0,8.0,19.41808,-99.1721,4.0,2.5,2.0,2.0,1596.0,1.0,1125,1.3,1125.0,15,42,42,27.0
288,288,4814757,20240925021012,12389380,1.0,0.99,7.0,9.0,19.43815,-99.13644,2.9,2.0,1.4,1.6,1026.3,3.0,1125,3.0,1125.0,30,74,341,55.0
289,289,4832713,20240925021012,24877480,1.0,1.0,3.0,3.0,19.35098,-99.18427,2.0,1.0,1.0,1.0,750.0,3.0,28,3.0,1125.0,30,90,365,1.0
290,290,4833571,20240925021012,17796480,1.0,1.0,1.0,2.0,19.40707,-99.17086,1.0,1.0,1.0,1.0,700.0,1.0,32,1.0,32.0,30,90,365,18.0
291,291,4835517,20240925021012,24877480,1.0,1.0,3.0,3.0,19.35285,-99.18361,1.0,1.0,1.0,1.0,750.0,1.0,1125,1.0,1125.0,30,90,365,16.0
292,292,3688757,20240925021012,16700013,1.0,1.0,1.0,1.0,19.41441,-99.16323,5.0,1.0,2.0,2.0,2595.0,1.6,15,4.0,14.9,9,36,289,27.0
293,293,3751938,20240925021012,19200354,1.0,0.99,4.0,4.0,19.41555,-99.16715,3.0,1.4748595090209995,2.0,1.9678361335646877,999.0,1.0,1125,1.8,1125.0,0,0,0,0.0
294,294,3756112,20240925021012,11736749,1.0,1.0,5.0,7.0,19.42867,-99.17647,2.0,1.5,1.0,1.0,714.0,1.6,1125,1.8,1125.0,0,0,208,125.0
295,295,3761074,20240925021012,19236406,1.0,0.99,1.0,3.0,19.4,-99.13694,1.0,2.5,1.0,1.0,287.0,1.6,365,1.8,365.0,30,90,365,0.0
296,296,3767434,20240925021012,18242899,1.0,1.0,6.0,7.0,19.37762,-99.15932,1.0,1.0,1.0,1.0,890.0,2.0,1125,2.0,1125.0,0,9,9,81.0
297,297,3835975,20240925021012,19712702,1.0,1.0,3.0,5.0,19.4202,-99.16906,2.9,2.5,1.4,1.6,1817.0,1.6,30,5.0,1125.0,18,64,64,27.0
298,298,3843070,20240925021012,19806027,1.0,0.99,1.0,1.0,19.3439,-99.16784,1.0,1.0,1.0,1.0,870.0,3.0,1125,3.0,1125.0,26,86,361,25.0
